Tree_GlobalID,INSPID,INSP_GlobalID,Risk_GlobalID,Risk_Defect,Risk_DefectLocation,Risk_Failure,Risk_ImpactTarget,Risk_FailureImpact,Risk_FailureConsequence,RiskRating,MitigationRecommendation
FC77505E-FEAB-4CF1-9F8D-FF146BCFB9AC,8788146,D564BAEF-C3CC-43F8-85DE-3430672BD774,AC68F365-3EC8-40A0-930C-D06DA01DA732,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
3024DC76-12EF-4792-A96B-E6C60F637B62,9635984,57BB422B-19AF-4A37-8BC7-005B1E73A91F,57F98341-76D8-449E-8146-175EDF60E743,Poor Tree Architecture,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
3024DC76-12EF-4792-A96B-E6C60F637B62,9635984,57BB422B-19AF-4A37-8BC7-005B1E73A91F,A18E886B-FEAE-41BD-A31B-9A3C554724AB,Poor Tree Architecture,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
65A35617-BE9A-42A0-B1A5-CAFD4A9DB510,9331772,4A15EE19-3CDC-48D2-BACB-048C35BEA761,2C186513-CB8E-4629-8B50-0F78771A42B0,Poor Tree Architecture,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
7DA77D59-D221-4070-A50C-3B28EE6B2C3B,5790665,71F4147C-E9B5-4478-8E2C-387F9E197E36,0AAE86F4-0A57-46FD-99DD-D21B7FCEF950,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
24A020BF-4D61-4CE4-9F8C-C9A327ECCAB6,9322220,B16F7F28-F26A-4218-B8D9-A894FFCDAEFF,62861F2C-70FB-46BA-96DE-60B1B4E5A2C4,Weak Branch Unions,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),Target = person 
76463533-7AC9-4F8F-9251-D391756BDD25,10560737,F8496307-29DD-4973-AB14-E04CE718B9E7,FAB7587F-5C82-4E55-895F-90F5DE9257B6,Weak Branch Unions,Branches,Improbable (1),Low (2),Unlikely (3),Severe (4),Low (7),NULL
47725756-C562-4034-98FD-D180E3B75539,10721031,FD460341-B9A8-487E-A1F5-5881D448BA9B,D83F5430-91C8-4C37-842F-B649F5DFFD8A,Root Problems,Root Flare,Improbable (1),Low (2),Unlikely (3),Severe (4),Low (7),NULL
DB528E8D-069E-43C8-AB2E-07DC50C524AB,9372006,C023B606-934D-4F55-AEB9-A78A1B6A0A4A,4A212D5D-1293-4BEF-AA49-B06BD54FB26C,Weak Branch Unions,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),Target = car
DA95828A-42F1-4D77-ADB2-A74E3FD06C79,8817544,EA0C4A97-0E79-4077-B34D-FD6E3094FE20,474420A2-FFE8-4640-9530-759F78AF4086,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
DA95828A-42F1-4D77-ADB2-A74E3FD06C79,8817543,9D670A32-2285-48F9-8C7C-4893C49368D8,2DE07370-CF2D-49C4-9141-6C15D5ED5183,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
AEE2A641-C8C4-4B0F-8744-1D8A540115EB,9335597,2AD03BC5-C65E-4169-837E-3957BF3A61A6,3AF82698-6784-4262-8AC1-EFE1A22E9697,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),Nwn
D3FD7541-DDF3-45EC-B917-26777AA13BC9,8692103,8F3C3E79-ADF3-4CE6-965E-440AA3E07675,6B9D44BF-32BD-47F7-8887-B48E659EB2B5,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
4AF6775F-1B39-42DB-BDC6-DD62EEC8C811,9421074,46B31041-CD6C-417A-AC90-41FBB8FAEB1F,6E4AE93B-4F08-47B4-8511-809E94AA7AEE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
4AF6775F-1B39-42DB-BDC6-DD62EEC8C811,9421073,14FACCCA-353B-4032-8AC9-B91976DBE557,DF85EA55-C7F5-470C-803C-61300C554436,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
8B9A5368-701A-4B98-88EF-FC2CBB647E2E,5972311,9BED3D99-347F-49E7-8296-F0EFFAAA513B,A5552BE5-37E5-425A-B0AA-50ADE0EED8EC,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
AD1090BF-6220-4B1A-BAD5-97E1FA728423,4976426,0E29FAC9-1940-4FC6-BDC6-7713E214DD5C,1FC1C641-B8D3-4F3D-863E-83489A1657A6,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),routine prune
0C7AC3E1-C4C3-4BB7-8464-F275D85BD161,8179762,99542CC8-BBB5-47F5-92A0-2549CFA53B9A,8D379595-D6D8-47F3-B478-B6816F62CE91,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
40565D2A-0706-447D-8DD9-69609AC80D15,7490897,E0631FF4-22DB-46E6-8E63-5C051CF4E756,B95AB07B-139D-4573-9C13-5B85263E8D3B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
0C7AC3E1-C4C3-4BB7-8464-F275D85BD161,7848895,01655363-2B6C-4F64-ACD7-30872A6714FF,CE46DEA0-7262-4871-B760-2F870C22E210,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
787EA82D-F253-4EDE-B254-1F6562ABFB05,7938716,A2AAC0DB-16F0-4308-BFFE-863B9835A603,4742D5A7-F98D-49E0-B296-A62E9DA6DB57,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),remove down tree
4EB4931F-0C96-46D3-85DC-1DF8F8FE8987,7696615,6A35CB88-0C77-4899-9209-FFD8A1B88BBC,01F43776-1786-4AD5-8C70-A336E673650E,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
35F8ACE0-8F36-4AA0-8C22-4DA1ED2513B5,6246231,B978B986-0F94-46CD-A878-87BB15F26D9F,A5C28F3A-B351-4DA4-827E-BED85578EBF1,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
20EB0285-B4B3-40D0-97DB-E9E3B1088A06,7750462,EFAC7AB2-6180-43D1-88EA-19EF70BDCAD1,A4F2FFAE-1A5E-4D0D-870D-3C662E671CAB,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
7DF6DFD8-750C-45DF-A473-3EBD40E56D1F,8860206,FA49AB9F-EBF6-4C20-9FC1-94611BDE7472,7D1EA3FA-6C01-4511-B12D-1F6A14FC3165,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),Prune over SW
218C933B-315A-4459-8F09-5BC4771FA170,6567654,DEE95180-5120-44D3-BAB9-7D8D4547BE78,29F54093-8C6A-40EA-9B1F-82D8E4BE25AE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
2BD5D73C-5313-4C61-9255-B4BBB4B1701B,8752629,3CE0190B-CA8C-4C25-AD57-93B0EB1F4AFF,9DD6FB37-8EB6-4A06-8476-C073E62E35EE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),TARGET = CAR
DF5F635D-0DCF-4666-96D5-C4262604CFF5,7573787,5BEBD962-D483-4AE4-BA3B-3A3A4393A81D,DAB605F6-7B2C-4342-8CFF-8B559744EB3F,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),PRUNE DEADWOOD
55F0B63B-E3A9-4CDB-A00B-87269603F7BA,9653683,0F064BF7-00B6-4BE6-ADD0-9179BAC6225C,01219577-0C5F-42C1-BAE8-BDA42F716ADF,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
55F0B63B-E3A9-4CDB-A00B-87269603F7BA,9653683,0F064BF7-00B6-4BE6-ADD0-9179BAC6225C,D34F40A0-BFB8-47D8-895C-EA52EA2D86EB,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
6C0E7EC8-69D5-46D0-9610-0716ACD9777F,7550817,1366891E-9B95-4B8D-A4CC-70C06E03712A,3054E034-545A-478B-8830-0E94F97C6029,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
BF8F13FC-06EC-4218-8A56-D00127B2A000,9653641,A44D098D-A663-471A-A2A1-801BF4F2BFD8,996F1CE3-9552-49F3-A404-97E608A375BC,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
F18A6D9A-77D8-4907-896D-80472EA6BFFD,10773910,A3F86A3D-BBF7-4012-9DEF-513C940E5A7F,BABE3930-874F-43A2-922B-301810B6D691,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
2BF2C10A-2CAE-4A3B-835C-6DB76F4F231B,10773886,D5D30C5A-E6AF-4082-A7BD-4666046C196F,F4B4034C-C77A-44BD-A640-D50E60D38E77,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
47AAA17F-F8FB-454A-A58B-973607D67205,6791864,C11D040B-7CED-447A-B438-09880DCAA3FD,76B30451-CAC9-4FD7-B3ED-6AEAF65DBAB3,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
0E007318-B538-45FC-B03C-58F138A65009,12261706,42FB8BCA-13F6-47C4-B28B-CBCD6AC091B1,680C3A75-0967-4777-B089-5620B4B298BA,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
A83A2E44-9E68-4A86-8374-D53A51FDBFE4,9223206,D727D725-E79C-4BCD-8AE4-F376B86FC336,898193F4-5A6C-4BA1-A435-5B8DF0D81EBB,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
458D4071-F34A-469C-A440-6726EC845933,9400119,D2764E63-E5D8-4D4C-9481-1FDB132C536A,7AA2307D-C649-4E4E-A30E-1662B0C03E19,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
A94991F4-7142-4736-9C2D-ED18120775F8,9412303,AB9B3F14-C804-46F1-9007-CB50ED6DF882,F2472CE8-3EAA-42F3-B4AA-D873665FDFCD,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
94F18B97-8519-4B39-9B35-8BA8A5509E1F,9444201,5C000AAF-CADB-4DCD-8E59-50977EFFDE1D,D0EBD62E-ED46-4050-9645-11D669F61F30,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
804AC100-BAD9-4C80-92AA-7D37C19FF1A5,7591341,8C40E79B-1C95-4FBB-B65F-6F0A04A234DA,3B8F43A9-0496-4EC7-A4E1-6B44EF1A3028,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
C3D75AD9-0E22-4CD4-8983-A3134E1037B5,7765344,7F0F6F33-500C-4AB6-9FC9-A43835A8ABF5,94BC767C-E584-475E-A99B-C50B158B13D4,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
6D31C4D1-5451-431F-936A-54175EDFBCA4,7493758,912DE82B-B0BE-4DBD-B013-300EC761498B,A8A9E5D6-52E4-4546-B00A-C792FC7CCAAF,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
AA5537BA-8163-4BCC-8EC0-3C3F0F2FC9C6,7503872,0373E45F-EEED-46FA-846D-54995A3576C9,D1B26C4A-A7EE-4524-9F97-56500F5718E1,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
AF30D77E-46F8-4445-94AD-266207DAB06E,8724128,7EB21640-1D78-4704-9D40-6C7FBAF9C875,D232F67E-0116-407E-B075-8D0B1904F883,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
B0E28919-5CBB-495D-A738-AFCB0EBE7176,9690736,89CC7485-3146-43EB-A18F-4AABB6D65D15,758EB938-F5FC-4A3C-9CC5-088A98D47192,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
8AF5CC5C-3F17-4D8A-87C4-6A18173AAD19,8761371,C3525C49-5CB5-4BF8-90FB-AA8C818E3A23,2840DD27-3267-4C3B-8D5C-21784BD22759,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
E484D288-CA91-4159-A994-4F210F6CD44A,10728239,5E6C296F-16B2-4C9C-9423-F9DC7F218216,A8660DDD-ED36-4E72-8467-B73D61BBF34A,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
7CA4B23F-29BE-4523-A33B-A5A73ABF1062,10862093,B092411B-2129-47ED-A5D8-4D1C19D88B3B,EC708CE1-8BBB-4B10-A41B-8A2F0B69A708,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
FDB834E7-7A68-46A4-89BE-61655EE122B5,10888963,C9357B93-3E10-44B9-9C8A-53094393F2EC,719327F7-A4DF-46B8-A428-A15A57A950DB,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
684FC650-BDD3-4117-A2FB-4CEBAAD2884E,8736523,058EC429-6E4A-400D-9FE7-7C13488879D6,00D21665-2A19-4BE6-B29F-47D6AE5190C6,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
317EA870-C130-4CDB-A424-941A83BD09EA,11221043,5CEE14C7-09B9-43C8-9E93-B229D962ACCF,7518F08E-6B44-42C7-B715-09A0F4293695,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
70A5312A-88CB-41F3-A48D-60378D975E61,6002902,0DAE6C63-9734-4B40-86E8-72BB58A2D467,458FC822-1585-41D9-9A52-69F30A5A7F04,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
45944EF7-8C81-4547-B1E3-BF3AED1BD6AE,10767295,4D1125E5-599B-40CC-A8C5-85EEF580F5FE,1418E566-0BC3-4B35-B192-50A4E4CA2C08,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
2F677D84-A798-458C-AC42-AA0437BD4860,11006309,C18DFC14-842B-4CB7-9602-3C303D7CC3B2,FEFECDFA-594C-4783-BCB7-05BB1BA56F49,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
F77946F7-D968-4AA5-8D26-81C53A1E6AA8,7274545,C2C51ABA-FF04-4B23-9BD4-22F887A5BCA9,E077E42B-4D79-467F-A14F-68091EA43EBE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
31B40D26-5B5F-4545-8E7F-52D93DBDEF3F,9505627,6A8235C3-4CB7-45EA-BD05-68D2B8AC7CDF,66F5F4E7-9BDB-4E5F-B6B3-F577A2C0B817,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
5FB7BFCD-80DF-4B95-AFA7-57F6DD3A37E3,9512235,7DC9D920-3C18-40EC-B3AB-51F5ABAC1AB9,FF6AAFB8-ECAD-4DA8-B7E9-E52720394A2B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
28F0A135-A579-4FF0-8590-7C6878BD961B,9738046,33A6C279-8F82-4F8C-AC6A-96CF578F9BCE,F0DFA758-C597-4C47-817C-968818D757BE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
7FB94C60-A5CC-40D9-AAD8-9871693322A3,10374505,74F438B9-61F2-4885-ADD7-4AA28D0BD636,4DDE5CC1-61C4-4E83-8C40-8EC32A23670B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
84FEDD2C-3CEC-48C5-A063-DD2998F97296,10587804,F7ED3400-F81A-42E5-976C-0B0BC5C1A7D0,D24B9711-05BE-4B47-B434-410CE1672BC2,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
84FEDD2C-3CEC-48C5-A063-DD2998F97296,10587804,F7ED3400-F81A-42E5-976C-0B0BC5C1A7D0,267A1647-1041-46B8-87E1-A63F9BB85B28,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
56441615-35B8-4835-B1C8-0DFB34B43364,9978152,DC86CAE8-C6E8-4B1C-93DB-8342AB412849,352B672B-3B39-4E3D-96E1-E8C5EFB6E638,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
BD3D52F9-7DA4-4DC5-B61F-20E4595A6687,10534072,F5834432-BA07-4D06-A17D-C13A51346B71,E952572F-871A-4AA1-922A-3338FA11859A,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
0076B109-331D-4FFC-AF12-8C62F30CBF63,8974578,6B9DA4B7-4FFB-4FFE-9118-C96002E45D38,A0117885-2925-4654-BCB2-2DE12A537E66,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
98DF8261-BCC9-49D0-9D0C-0C4DB1272D3C,8430533,ABCA78CA-0234-454E-8372-F9F5D0B0F25C,B4ECBB93-25B1-4B96-BD45-9907DAAC614C,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
42F8E1CB-2104-467A-B044-0D661AE0174C,8381352,D81C21D5-A0E9-42DA-9385-C36CD0C464E1,B0A01774-7B8F-48D0-B70C-AD6057374B2B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),remove tree
0076B109-331D-4FFC-AF12-8C62F30CBF63,8974579,146649F9-3900-472C-8972-DDA5F425E47A,81DF4AE3-48E5-4D41-B8A0-C479577FC547,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
21FDA681-C975-41C0-99BF-E1880FFCAA27,10088657,421EE947-4D21-4089-AAAF-18DFEFD27F13,8C31120E-8E29-49A6-AC8C-49CD3AA926FF,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
DCA2B16D-C997-4042-A01B-C1CCE0BCFD19,1609493,A0116C0E-9E3A-44C1-AD26-AD589B693373,DE3124C8-A284-45B2-9276-8BA43E0119BB,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),remove tree
C084F73A-3A20-44D3-BF88-91DAE6B20FA9,10590106,4099CFA1-B94E-415F-8AF1-F2171FEC72C7,0559A770-AA6F-4F92-B1DF-0C7F5A48C47F,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
1FA1DDC8-1A24-4C9E-B470-7A8ECA84E29E,8889850,0097B094-9C85-478D-9291-E3DC7E386790,DEAC3628-D8F5-4DE3-89AD-8D0220EF66CA,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
F278BE6E-7225-4338-B3A9-FC5585C42BFA,10180100,49C994EC-829F-48F4-9568-9B75E353D3A8,BBA35358-E3AB-4B31-A78D-925C098E90CE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
D2F42EB0-461F-4EED-AA08-BC39C2EEC09B,10534934,1FC1F7E6-13E3-4421-9193-62029BC5A315,E5FC83C1-55C8-46B2-AC32-EFF97EFC6FF0,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
DEB591DE-E439-4C77-9595-04E02719EFC9,10230412,ABDE0DAC-8A9B-4843-9733-DB5E21198FF7,58E3C73D-5BFE-46E7-B2E2-DF217C927680,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
B5EB74C3-B01E-43BF-A22B-547FC0A68D32,6594343,20709215-7F68-4AE8-A316-03D13AF00ADD,648CD202-C387-4D3D-9000-01173AAC7CA3,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
111D55D5-F0BB-4880-80B6-D9899738CA0D,9192742,1A3CB08B-F659-4F8E-B5DA-C4BCEF07B7E5,656FE59F-9F2A-40F5-861B-EF07DDC81C63,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
132C26D3-4CB2-4DBA-ACCB-EBA1C883B014,11517976,82313E0C-6F0C-4B38-91EC-C3A61EB3E589,8BA2A1BA-AFFD-413D-B495-46DF73E528A0,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
9D5E622F-318B-4726-9054-85E554D9FC9E,11059479,09B74520-2D7C-4E8C-A8FE-D4B3C4DAAD76,CF92E587-D2F1-4D8A-85C6-0D4B44899883,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),Remove hanger
9797C547-EE59-484B-A2C0-60FDB62FFB56,10765480,29004049-5768-4068-839D-4FA62A71AB0B,6028E840-7CD9-4758-AF15-8D03B3C0DD63,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
7D0930E2-C7DE-46F9-9182-E23C8FAE2EC8,9752257,2962B86F-E05A-4A1E-832A-135539FC3535,646D463F-65C9-47CD-87D3-9F89BEAE70BE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
F18A6D9A-77D8-4907-896D-80472EA6BFFD,10615675,3B6F291D-7EF4-4CC3-9206-EA34DAD06A92,58119882-CFE6-4FB2-BEF0-381892D70888,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
F06675BF-2224-4B35-BB51-D37FC6FBEFB2,10506187,16D63E94-6531-4C79-B424-1F13A6980D3A,765A929F-83CE-4645-BB53-D7A6680FD0A6,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),PRUNE DEADWOOD 
CC219FB7-366A-4499-B4A5-FA5100800CC2,8345536,E35DF9D0-5C30-45D8-91FF-E151B376F157,85B374B2-79EC-49AF-A2E3-F9D5F778E1B7,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),REMOVE TREE
F77946F7-D968-4AA5-8D26-81C53A1E6AA8,8511596,91238FE9-38F0-459D-BB00-40EA17AC8660,13835D15-2628-4A30-B8CE-F34D6ABF038F,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
87322B08-274C-49BD-92D9-7ECF27A7B264,8983531,EA36BD79-4ADB-4754-9661-7CAFD4081023,FF181AB3-7787-45E1-809E-FA6079897F2B,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
8FD991AF-6FC9-460A-B8B3-B99216251155,8983551,43093886-7576-46DA-A233-563F446BC53C,2390530F-34BC-4EFE-B488-5A297DB3D490,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
B2082714-2C17-453C-ACC3-C017AD53D731,10608822,3561A198-86AD-40D6-BFC1-2809FEB62981,ACCC0CC8-3673-4E3D-9008-394989E1672E,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
0E30F866-0D4A-4E53-A414-E6410B2DBD18,10454835,72AD7C50-AA22-4AF1-95B1-1A01014E02B5,BAC6EA63-903C-47D0-9B9D-BC0777E40D1B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
E74C01BA-93BD-489F-85B8-92A25DD87365,10635959,3F3BB2D3-4C08-4359-B556-544543404495,BB9F207E-D04B-49B6-B42A-029019ACB3AB,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
EB21F902-01AD-4ABB-A965-9B103C5A91AE,11349843,3AFC8A2C-529C-4D57-8675-EC18E55D12B8,D22E644B-6FEE-4113-8E8F-D85DBCFCB8E1,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
EB21F902-01AD-4ABB-A965-9B103C5A91AE,11349844,A753E210-6B0D-4029-B804-1508D84BADA1,77797C37-9A3D-41AF-A3BE-A89AC79BFE1B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
65E1DE44-E8B0-47C8-9739-34530A7D7776,11707523,32D456C4-D70D-48CC-BE87-D103C07B12A8,0AFD442B-84E7-44FB-A9C2-68B264A3A0E7,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
E27AFCA6-A38D-48F9-9A86-075055DCE690,11097764,DF050E49-AAB1-47DF-B24F-1FCA0B12DD64,8316F286-590E-4A8F-9298-A235CBCE0599,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),Tree has fallen and is resting on home
66BD2ED2-F6FA-490F-BFB3-E2A9B9E3B595,11182059,A085BE4B-2E6B-4AB4-9740-76C9CC83200C,64D33D6F-3604-4027-8C6A-37593B115E01,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
AB7B817F-C62C-470C-9F10-05985BE5A00C,10978077,90062837-CB7E-4B02-AA47-90B09C925777,274C9590-413E-4907-8FB6-4848FA87D7FA,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
3C0AD05A-10B1-4C70-BC3D-9A00323D9F88,10097722,8684A0A5-F5AB-4B37-99CC-17C1D7FDF87B,EBBA2E8F-B7A2-42AB-B456-62B95CA09E3F,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
A8D4E219-2188-40A4-B207-57532BB37CE8,9421426,6B6A9D68-0421-4F3C-8DE1-461C32E1FB36,0878A9F2-CC48-406C-8F50-066881F73BA3,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),Remove tree
F8C2CC89-9C0A-47DB-B9C5-B7111EB5C3AA,8918846,C8C174EF-709A-4E61-A46E-A81230099833,45D1F770-0BC0-441A-9EEA-5C6A1D599149,Decay,Stem,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
D123D981-323D-4ECC-9534-52C23B80547D,1850440,534C9975-BCD0-44AE-AA26-E624EB004826,6D46FA4A-325D-4DBD-ACB7-380BBC99C36B,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
DF5F635D-0DCF-4666-96D5-C4262604CFF5,7573787,5BEBD962-D483-4AE4-BA3B-3A3A4393A81D,029FC515-47B1-46E4-BD64-2461725D2D28,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),MONITOR TREE
5C510316-0245-4277-A222-B95B6EBF3A0F,5648580,47653FB1-192C-408E-886B-C9891A237535,7C68CC71-973B-4E63-A7F8-6CCD1B051B66,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
34E15D03-4033-4A98-920B-C8105CD20A07,10665821,87BC1E5C-F2B5-4C65-98D3-B295CFFB32D8,1CC521D7-09FF-41F1-8EC5-0FEC8319D080,Decay,Stem,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
